Cohort ID	Likelihood Weights	Mortality Prob
192	5.515686538686524e-13	0.19701319265773393
193	3.2786763845819917e-13	0.20443560590864934
194	1.0266430304975674e-15	0.2315631705007048
195	1.5894757868810638e-16	0.2363944138393675
196	3.4746628569831788e-34	0.0527903145951194
197	0.010695490557955895	0.09687241722428411
198	5.981364668286416e-10	0.17335567140033153
199	2.7403747437672847e-16	0.2398032641375233
200	1.3715686701315278e-16	0.24003522384941595
201	3.5971855622298007e-09	0.16133063763903127
202	1.813387895970677e-15	0.23312126995325494
203	9.278265300009752e-11	0.1783132417892675
204	5.174974252802463e-06	0.12800154282824927
205	9.074569590272676e-07	0.14719813341938195
206	6.503906651112709e-10	0.17086209658399465
207	2.0492345374921962e-08	0.15990958430171254
208	3.660917661512635e-17	0.23523628534129076
209	1.7414906532909826e-15	0.23374668712672125
210	2.1600744959062262e-05	0.128975122584711
211	2.601074188801819e-16	0.2426525056881424
212	0.0012905771550538634	0.08479113333609287
213	4.354537696750122e-07	0.07526590388792748
214	1.8600302216471146e-06	0.07701583160934627
215	3.3478579026097723e-07	0.15113243313537933
216	2.466515465491363e-27	0.0543049610548396
217	5.268373124723243e-16	0.2395940422435362
218	7.944879600105399e-15	0.21542309423414652
219	1.0693702067138393e-30	0.05300379614842448
220	0.0019514373645427982	0.08523925111501104
221	0.0015243037469846086	0.1164127148733674
222	3.744942304521815e-06	0.07619936896218338
223	3.160486221694433e-13	0.2118981384253164
224	0.000872525566599174	0.1189473305366587
225	3.8226978365025883e-16	0.23802149646667342
226	4.18740752502246e-08	0.16640283598941602
227	2.6065985647758926e-15	0.22576639688236882
228	6.212884828277753e-16	0.2189468890784444
229	7.415039536100911e-15	0.23107846374172986
230	3.094257549793601e-06	0.1419760531633614
231	3.066792390942639e-08	0.15926936320407464
232	1.7378921559350858e-14	0.2097207182304079
233	0.007203838269467066	0.10714377034682952
234	3.7518794041928756e-07	0.14805070452398555
235	5.212936710045347e-10	0.16982206152917567
236	1.294753988732595e-34	0.05310665511016715
237	3.8378561358764e-09	0.16869628163932743
238	9.17194698055473e-06	0.13673526979789166
239	4.0200147233526803e-14	0.2114721057769683
240	0.0011878622047565403	0.1130489606190746
241	1.4959872164791578e-15	0.22857774170503026
242	1.2778319930324807e-10	0.1655714430569071
243	0.0026723637841088712	0.08680204032549302
244	1.7826652441679096e-13	0.2075858467651009
245	2.788241462271254e-10	0.1724062354089868
246	4.0657565829447005e-18	0.06078185441475059
247	1.9125810680479476e-05	0.13403873600022645
248	2.5083040319719514e-11	0.1858137673130859
249	3.305368826614816e-16	0.2337203555955052
250	5.947396401441766e-37	0.05008040497827149
251	1.9203010644578324e-16	0.24535182980621195
252	7.31256792946685e-05	0.1253160629491549
253	1.1092438609126195e-17	0.24475670767166452
254	8.60704375160753e-10	0.17094322019481062
255	5.090423342345569e-15	0.21576916159613863
256	6.547819614841727e-09	0.16494230094162046
257	5.603771418750152e-09	0.17561523966147008
258	0.01103485869080228	0.10711525633913879
259	1.4529021755388909e-09	0.1673666681312166
260	2.653701872715221e-13	0.20000435274053202
261	1.1538732703845959e-14	0.22166276728580847
262	5.667888186854542e-13	0.20101643769353605
263	5.850167120849187e-12	0.1896114496894606
264	2.52917863917349e-15	0.22289588601091997
265	0.001348081578174379	0.1145361993673493
266	2.3662953993749266e-10	0.18415775815751745
267	1.523050056069275e-05	0.14017478728266985
268	0.00014176468059086712	0.12642055040630346
269	2.980038218131853e-05	0.13216226998443714
270	2.1600744959062262e-05	0.1302959166939081
271	0.003372727430811181	0.11347678919165538
272	1.6215772082393852e-10	0.1743838735840603
273	1.9974949042411275e-06	0.13604945416425288
274	4.6866661295446395e-17	0.24476041558545047
275	1.1489821414129816e-11	0.18556017828686222
276	0.0072394803347333924	0.08971397768542218
277	1.0076473979827761e-05	0.13534020186960655
278	0.00021056237976381793	0.11866924795488461
279	2.7533033369427326e-13	0.2095277607917133
280	3.78324225960626e-16	0.22599965771268637
281	4.795797103045092e-15	0.23076839116527442
282	2.2137718674221235e-11	0.18254396247505245
283	0.010643055186090013	0.10404165240595156
284	0.01115302832270355	0.10047334030091795
285	4.255917524998217e-15	0.22097958853948046
286	1.4980160752290096e-08	0.15554292926174934
287	7.637723435002389e-15	0.2104322168009196
288	4.62379130985467e-09	0.16449770343832126
289	3.3591926794403712e-12	0.19662850505750223
290	5.999501407166108e-08	0.15380232549281117
291	1.0082525583976336e-13	0.2041767821003776
292	7.591004540151828e-09	0.1637715981409431
293	7.771431696968311e-07	0.14314197571839618
294	0.0003567199403757008	0.11853778159065637
295	5.670295566269349e-10	0.06364186968334083
296	9.676904063585915e-05	0.12558483586561997
297	3.761891861980208e-11	0.06592521553965047
298	2.2764552615029937e-17	0.246563422746089
299	0.0022128271242188345	0.08632257026615275
300	7.415039536100911e-15	0.21237173954410798
301	8.853489359889701e-15	0.22499232899117966
302	1.2611242324002334e-11	0.18768265047718868
303	3.5457193916211843e-09	0.16389888254907514
304	0.00017649978523079433	0.08219428736312176
305	2.6125425307661425e-07	0.14337600455266125
306	0.0006382899444892105	0.119034410231043
307	0.010013096297165448	0.09500799156281692
308	1.564653228876085e-09	0.16850237375315935
309	0.0018616535839444718	0.11245396754038339
310	2.628365089568837e-16	0.23326111069367017
311	2.1720086849965564e-14	0.23192710499031144
312	0.009267267044162295	0.10142365875643924
313	2.0327913412108594e-07	0.07217826014880585
314	0.003130296501180502	0.08859254640382258
315	1.4633594535229567e-07	0.14991683413577722
316	1.6920903901574049e-12	0.19571713359491927
317	0.009006359480932589	0.0916388876817583
318	0.01002554569690473	0.09960671167544616
319	7.318146113403809e-14	0.22033437498727343
320	5.0504108696069e-05	0.13316974365350548
321	2.14753730985018e-09	0.17333701343104724
322	0.010559934663228632	0.09673322784785002
323	5.131550961174721e-08	0.0703934518851595
324	3.792780880309645e-08	0.15317140339370597
325	1.6370681744380132e-07	0.1454281974099565
326	0.00021291975259400814	0.08053432881863265
327	4.978772075018438e-10	0.1743612463480831
328	2.5405473347126773e-09	0.15880202376278763
329	4.36128536850322e-11	0.1808274693941489
330	9.637679280413622e-05	0.07890910802493196
331	1.7071460189124133e-12	0.2003055634270488
332	0.009099679152416428	0.09440982795998454
333	2.7761911817421525e-07	0.1538703648732066
334	1.0367446965238298e-12	0.20705920564432378
335	1.0513068000908526e-19	0.05446608559836124
336	0.0015243037469846086	0.1148724919452373
337	7.866971968200832e-15	0.22458447528002223
338	1.3354921187010572e-13	0.21894192152041392
339	7.42545017514199e-08	0.15768811851890874
340	1.2849026603805192e-14	0.22332165483330263
341	2.0665082600579666e-16	0.23996119827072532
342	1.9742519478154655e-13	0.21528139952586828
343	1.098740635086285e-14	0.22082308876730777
344	1.5341108143442452e-10	0.06974868036406967
345	1.2279023545613366e-10	0.18026086646819822
346	1.7376513009803757e-12	0.19070339763053062
347	1.161176619652712e-10	0.17204816252932592
348	1.9200867983460868e-13	0.2099230523472056
349	2.235580424925873e-27	0.05691424397432685
350	1.6331556579181377e-12	0.20404774691099598
351	4.796651907807159e-12	0.1963457201479054
352	0.009408122375556093	0.10193967865967063
353	0.010531056413039789	0.10141385976442935
354	3.5750333835098773e-10	0.17646066348602557
355	0.0005858264458314185	0.11905949231821632
356	3.761695146335453e-13	0.2093177356014575
357	3.3211389325877165e-05	0.13922924640069145
358	3.415935159193395e-14	0.2065498829568344
359	1.6433967595513498e-17	0.24809435672476815
360	0.0041852304770603815	0.11004966790678002
361	0.0003123954945105757	0.07860116565161988
362	7.323473941551939e-16	0.2302616872698548
363	6.410586761614227e-09	0.15831187577747466
364	1.6752832482251689e-16	0.24494807417101644
365	9.3531232507115e-11	0.17732088000037943
366	2.5643577991895092e-17	0.2487826049220958
367	1.4675287221678817e-08	0.15921416082859033
368	1.282942966053683e-07	0.15528518678110426
369	7.896092772114237e-06	0.07708558061443399
370	5.721917810432945e-05	0.12114103419677623
371	1.6601850478791972e-28	0.05524371345927466
372	0.00033392744283894176	0.08207903590392981
373	5.930741969612236e-13	0.19912743854149922
374	4.0792397062675e-21	0.05607993798575777
375	0.00010534298375658437	0.12330861944874888
376	1.8421438425032565e-14	0.22246925056760886
377	3.010482845622922e-11	0.1885355435014709
378	2.5292434523247097e-11	0.18818842841323374
379	0.004767660592623604	0.08772736019106218
380	1.8095734213553122e-06	0.13838085614968468
381	2.243980768222468e-09	0.16631548146885825
382	1.2739253545534232e-16	0.24795034153274104
383	0.003497943944402497	0.09078124504662438
384	0.010409825517549109	0.09954658035247098
385	0.010521301820421082	0.10243461675458239
386	1.6476983435875367e-12	0.20003448265959856
387	9.217606485757093e-06	0.14139506548713857
388	1.2084026662823345e-16	0.061385887682219004
389	8.176093393980571e-08	0.15170324812204794
390	0.009037610152128187	0.0923920329287352
391	6.055226795700627e-14	0.20972084895204207
392	0.006114998634081256	0.10946627630145445
393	9.71848467788308e-24	0.05552120239090073
394	8.60704375160753e-10	0.16868648989292423
395	3.3190007973184914e-14	0.2187680857862378
396	0.00021609877160883343	0.12620322481244284
397	3.432514725704692e-13	0.1999716621452287
398	1.436177060221907e-07	0.15222829565942564
399	2.475364980503841e-08	0.15819036099243772
400	1.3149048315630398e-16	0.2418868642123505
401	1.721089278612752e-14	0.21079217829972935
402	2.004220220231514e-23	0.0564646133247148
403	3.6971326326520474e-12	0.19187745024625902
404	1.1520245829696295e-06	0.14300029631270122
405	3.591896006158953e-16	0.23950978827901998
406	0.010262838577817263	0.09428654686469767
407	0.011188533136506914	0.10341440393687316
408	1.3956458787674913e-11	0.0662947929754524
409	2.4367340088871936e-05	0.1357237657327573
410	4.713096808966615e-08	0.07180375280381367
411	1.608791503654572e-10	0.17675735212238358
412	1.1606201839709402e-13	0.2105926474747476
413	9.564028129718713e-13	0.18936009922403568
414	6.979574366571368e-13	0.20324227621515412
415	0.00045553585165338575	0.11849082396870397
416	1.4166307101248933e-14	0.21917029660553555
417	3.926582086720244e-06	0.1357537549998885
418	1.721089278612752e-14	0.21480197408246376
419	1.198861001474778e-10	0.17529923172485878
420	1.3788910178057665e-06	0.07868460973404899
421	4.97145438670118e-11	0.0656773799709896
422	1.979357600238301e-31	0.05366652858260146
423	2.1590517530398026e-11	0.0633449995278713
424	2.6064995022188725e-06	0.14171676274168638
425	3.555036079504911e-07	0.0726683845535181
426	1.2372387204905076e-27	0.055556669769733995
427	1.4256968662216398e-13	0.2009722962780935
428	5.4817398283123876e-05	0.1289700960921279
429	1.1542099930749418e-12	0.19938769912150506
430	2.203692340315223e-06	0.14048096534929033
431	2.6347319154885595e-06	0.14001734940015223
432	1.943528335551766e-06	0.14561450134356618
433	3.1778045627750603e-06	0.1448007853124388
434	3.044106718592591e-14	0.21063266842283396
435	0.0002709403210205599	0.13047850397154717
436	1.3515688169015605e-15	0.23093723206872463
437	2.500025765116574e-25	0.05741220959080717
438	3.2558826787375334e-14	0.20477486854408372
439	4.930833141433686e-07	0.07512827622754777
440	9.893834706239806e-11	0.1737027133824171
441	9.554846480599583e-35	0.05207285226704639
442	3.573418413090023e-08	0.1577254565152694
443	1.3095456233323504e-37	0.05060359132391928
444	5.160726723220148e-16	0.24023875709804093
445	1.2587240102868605e-15	0.23108040674055563
446	7.672230419268823e-14	0.20919338838845386
447	1.1139355410928373e-15	0.2330548639829575
448	4.030513546361024e-07	0.07911164623167942
449	8.351391852135075e-05	0.08154601397410666
450	0.005278484259589685	0.08752633458048681
451	5.017077738613753e-10	0.17449918045998425
452	3.591896006158953e-16	0.23116189920166036
453	2.5643577991895092e-17	0.24799103567181474
454	5.413442805680619e-12	0.1922244917531632
455	1.0735981407168362e-11	0.19636008182845904
456	1.0058929797348644e-15	0.2318586409088509
457	1.9857991004511556e-05	0.13017474647422417
458	0.01103733886680124	0.09997013604500736
459	0.0006945725354469026	0.08468603415742457
460	6.583513490750647e-06	0.07389141006674581
461	4.843710764741882e-15	0.21252211760656575
462	8.63098796952009e-05	0.07935847468344864
463	0.009943666528077807	0.10285949654538014
464	4.339416613889943e-14	0.21381783572670615
465	0.0031566994936184675	0.112117450358842
466	6.255840985741534e-17	0.2464834898585886
467	0.007364011627223665	0.10332774043032705
468	2.035403270526992e-08	0.1567306689942423
469	0.0038444713909039697	0.11289340223716993
470	1.0803773960590717e-15	0.2321545662347675
471	0.00019542177453374035	0.12331132877024689
472	2.3592114540263732e-05	0.1367184654546329
473	1.445183795243823e-07	0.15245853845567228
474	2.0882701323285972e-16	0.23777729547394266
475	2.1851171916370113e-25	0.05618980125423015
476	1.0367446965238298e-12	0.19337573272633785
477	2.628365089568837e-16	0.22820379085846781
478	7.392167722578868e-25	0.055457444703493765
479	2.5966931001580006e-07	0.15441024945050214
480	0.0005197944770978147	0.11519796235400506
481	3.1331593575221583e-14	0.2218978641731172
482	6.872935202122233e-08	0.16170331018450357
483	8.036179648482672e-12	0.1880455736325496
484	1.7219871338197538e-06	0.1405706999903075
485	9.658475977466901e-11	0.17566180750427146
486	0.005657870887606481	0.10801937033748517
487	4.8763546474007465e-30	0.05186971559330316
488	1.6941552790554157e-08	0.16535118699741816
489	0.00265452479690442	0.11228884282649257
490	1.6711978052297777e-08	0.15345351970022597
491	2.769103181528202e-16	0.23328117061077958
492	1.3702571684895907e-05	0.13529495770027922
493	0.009780016286434186	0.09947920732047709
494	0.0006048239385480955	0.1242587522558109
495	2.769103181528202e-16	0.23637222332730812
496	1.3715686701315278e-16	0.23737367626181877
497	2.986123038006203e-14	0.21886598971314264
498	7.248677920961882e-16	0.23404130286113212
499	0.007717267720972475	0.0955800579902634
500	1.0465921963576606e-11	0.06749644191071819
501	0.010894207536373478	0.09546194725693775
502	0.0026723637841088712	0.11287532322281009
503	0.0006690745364254398	0.08495317527126231
504	2.116290183249073e-09	0.1714188323944921
505	1.2377605016505913e-05	0.13271728300023228
506	2.9636147345082375e-13	0.2132703023654428
507	0.001801963836521456	0.08702607965380613
508	5.804499088549267e-11	0.19037530595126212
509	0.009786714090062671	0.09807112496982778
510	4.304666065608578e-09	0.16484381776817195
511	0.0004997646662472687	0.11979751944415779
512	6.277156338653247e-16	0.06139287989656655
513	0.01059753228073889	0.09576273419207518
514	3.297063837193005e-11	0.1828205110709587
515	5.417806712776157e-07	0.14945001867210628
516	5.233059840948273e-08	0.15380319681473575
517	0.0023522295388765766	0.0849440300217845
518	5.584340489019129e-10	0.1641431703092513
519	1.3429425863387352e-16	0.24935068504164198
520	1.120476153436876e-14	0.2133670217583244
521	5.212936710045347e-10	0.16887452476619558
522	4.1649402517662755e-17	0.24519781366618099
523	1.2459830194413343e-15	0.2303125169338643
524	5.603771418750152e-09	0.16912158672052913
525	2.632608030803882e-24	0.05648526506289142
526	7.236712745737856e-08	0.06871541916349616
527	8.981571329932067e-13	0.06307434300844528
528	3.647465772027957e-06	0.14034662973829506
529	0.0002699680768378897	0.12508696663357155
530	6.95983186227545e-17	0.24507000685405733
531	0.00032018518191621897	0.083596658639923
532	1.4922027987377107e-16	0.24455751838653106
533	9.351951423541265e-14	0.20349497377260262
534	1.9907449416551957e-14	0.21484756792489956
535	1.4744616399510534e-10	0.17652316335559948
536	1.9367883061506335e-11	0.18374655404134643
537	1.4725289919465305e-07	0.14537646670423868
538	5.543288215661312e-29	0.052627271384614455
539	0.0003327632444458387	0.12060121710836497
540	3.234633450277647e-08	0.1484143602987117
541	2.129136436729312e-12	0.1960182422180209
542	1.3866189724398468e-06	0.14372566854922186
543	2.750561938888762e-06	0.14148098321788632
544	2.370145583491124e-05	0.07753254818912064
545	1.0843035048982813e-41	0.0521777467606958
546	1.7336571403560292e-13	0.20165565209539926
547	0.002407402660671857	0.11399056761553568
548	2.1330942512038156e-17	0.24687669003870216
549	0.010765610292152741	0.09404684523183121
550	0.001730423437811471	0.11774160509633594
551	5.031932519650786e-08	0.15477922713322634
552	5.270862350654311e-13	0.20097829141210655
553	3.865137492277074e-06	0.14277155678005915
554	1.833189274004383e-05	0.07496450862233527
555	0.0024804233451779347	0.11250027569840991
556	4.054600900504138e-07	0.15090383394019893
557	2.967496145625892e-10	0.18476980160337353
558	1.4525485570329267e-13	0.20402999126241844
559	2.634841957459406e-05	0.07606715619087086
560	1.9785764156456802e-23	0.05458302626447636
561	1.5673455743420056e-06	0.15381646444239788
562	5.774516732573412e-14	0.2119977421324833
563	3.9169700196067915e-41	0.052520753405975264
564	1.6240440197766305e-11	0.18449396893074682
565	6.8881261790142064e-12	0.18736164533139837
566	7.285207652723426e-06	0.13984935071732751
567	5.662818032191438e-16	0.23295773734838687
568	1.1068017755834626e-10	0.1788722169513986
569	6.783311532598405e-40	0.05104796753029317
570	6.842855949736302e-07	0.14688568910287514
571	2.2190018022422046e-15	0.22186356121952
572	3.6182101912592846e-14	0.2160799140074679
573	5.7574531136900065e-11	0.17983083942249561
574	3.670127910993687e-11	0.18473968477972635
575	1.975328721077453e-10	0.16569991595784012
576	0.004653336897765412	0.10482395503337044
577	2.055110474388416e-09	0.16210599810721177
578	6.296028270968307e-11	0.18434595696348405
579	0.00016926514402219227	0.12048592604328177
580	2.584462819909462e-14	0.22116567345078558
581	0.0009068126254738641	0.08900749720174146
582	5.667888186854542e-13	0.19946416206638468
583	0.0037928192748053115	0.10792054923737548
584	3.659823605506775e-13	0.2047598574488364
585	1.6360958159285816e-05	0.13554746586721525
586	1.9200867983460868e-13	0.21153968182244193
587	0.0010792592360403814	0.12070697253359808
588	0.0049829812993344965	0.09273864752591623
589	2.091925437287801e-12	0.20345690168435332
590	0.00250318605784069	0.11172838952613023
591	1.2392391350565857e-13	0.19664901354528552
592	5.951791349645364e-12	0.1988946306155464
593	0.011195058973289757	0.09427934018164022
594	0.00175700351244701	0.0928224273641297
595	0.003763472271597566	0.08978958468541334
596	5.5766930618903005e-05	0.07850366755316894
597	0.00045553585165338575	0.12541651984146684
598	7.607688901907669e-22	0.055325576938324295
599	9.831263399379208e-09	0.07218407380684813
600	6.296028270968307e-11	0.18491280475268213
601	1.6703617959179025e-13	0.20995530737947726
602	7.226149955581602e-11	0.06610590542567718
603	0.010521301820421072	0.09634046209715841
604	0.005876654413428247	0.09152513236076287
605	1.5579110843936154e-15	0.23346671261632612
606	8.35834361940698e-13	0.19226290362729737
607	6.611671715918359e-08	0.16077692221028286
608	0.0020195433180235926	0.11090359758412405
609	1.8673785463006574e-13	0.21697080952635972
610	6.483866994039475e-06	0.137061191525904
611	1.9002632168159152e-16	0.23469124302375505
612	5.095940431918326e-12	0.19121036086718662
613	4.031028142191558e-06	0.14560626159305667
614	0.00011054128052863657	0.07524202074987174
615	1.661386119181108e-17	0.24520871009354955
616	0.0012976603940802953	0.08196673006881867
617	0.011167437636228588	0.09052042504393253
618	5.069130666128538e-06	0.1362363510320742
619	1.8505646414263334e-05	0.13084038115502944
620	8.31702034355444e-05	0.07935029615285882
621	4.4338583005542817e-13	0.1958637838722247
622	0.001520297481352382	0.0877490133754372
623	1.8841432481143454e-10	0.17877912886233255
624	2.310667705846999e-13	0.20086119011525977
625	0.008645591006945532	0.09214647841666415
626	1.1139702730498064e-08	0.170190849621528
627	6.409782113938601e-14	0.19978567504916728
628	2.8100593445761455e-10	0.1776437421240667
629	3.783064778466257e-09	0.16942546058932983
630	0.006595997947097673	0.10909645713109942
631	8.981571329932161e-13	0.19632129424830175
632	3.287189280914269e-17	0.23906168799998995
633	4.412370113736983e-05	0.1351122780523094
